code,name,market,sector,status,priceStatus,financialStatus,metricSource,action,lastClose,priceJudgement,financialError
6082,ライドオンエクスプレスホールディングス,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,982.0,,
6083,ＥＲＩホールディングス,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,1347.0,,
6085,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,サービス業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,302.0,,BPS、純資産、株数推定が不足
6086,シンメンテホールディングス,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,982.0,,
6087,アビスト,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3320.0,,
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,530.0,,
6089,ウィルグループ,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1023.0,,
6090,ヒューマン・メタボローム・テクノロジーズ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,633.0,,
6091,ウエスコホールディングス,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,902.0,,
6092,エンバイオ・ホールディングス,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,692.0,,
6093,エスクロー・エージェント・ジャパン,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,158.0,,
6094,フリークアウト・ホールディングス,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,504.0,,
6096,レアジョブ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,386.0,,
6098,リクルートホールディングス,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,11040.0,,
6099,エラン,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,737.0,,
6101,ツガミ,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,7370.0,,
6103,オークマ,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4465.0,,
6104,芝浦機械,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4545.0,,
6113,アマダ,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2965.0,,
6118,アイダエンジニアリング,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1156.0,,
6125,岡本工作機械製作所,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,5630.0,,
6134,ＦＵＪＩ,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,7991.0,,
6135,牧野フライス製作所,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,15340.0,,
6136,オーエスジー,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,3628.0,,
6137,小池酸素工業,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1496.0,,
6138,ダイジェット工業,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1106.0,,
6140,旭ダイヤモンド工業,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1217.0,,
6141,ＤＭＧ森精機,プライム（内国株式）,機械,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,3516.0,,BPS、純資産、株数推定が不足
6143,ソディック,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1989.0,,
6144,西部電機,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2816.0,,
6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2979.0,,
6146,ディスコ,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,78510.0,,
6147,ヤマザキ,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,163.0,,
6149,小田原エンジニアリング,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2101.0,,
6150,タケダ機械,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,2680.0,,
6151,日東工器,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1729.0,,
6155,高松機械工業,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,495.0,,
6156,エーワン精密,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2004.0,,
6157,日進工具,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,939.0,,
6158,和井田製作所,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,989.0,,
6159,ミクロン精密,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,1953.0,,
6161,エスティック,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1080.0,,
6165,パンチ工業,スタンダード（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,511.0,,
6166,中村超硬,グロース（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,566.0,,
6167,冨士ダイス,プライム（内国株式）,機械,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,979.0,,
6171,土木管理総合試験所,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,386.0,,
6173,アクアライン,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,13.0,,
6176,ブランジスタ,スタンダード（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,872.0,,
6177,ＡｐｐＢａｎｋ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,75.0,,
6178,日本郵政,プライム（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2161.0,,
