code,name,market,sector
4375,セーフィー,グロース（内国株式）,情報・通信業
4376,くふうカンパニーホールディングス,グロース（内国株式）,情報・通信業
4377,ワンキャリア,グロース（内国株式）,情報・通信業
4378,ＣＩＮＣ,グロース（内国株式）,情報・通信業
4379,Ｐｈｏｔｏｓｙｎｔｈ,グロース（内国株式）,情報・通信業
4380,Ｍマート,グロース（内国株式）,情報・通信業
4381,ビープラッツ,グロース（内国株式）,情報・通信業
4382,ＨＥＲＯＺ,スタンダード（内国株式）,情報・通信業
4385,メルカリ,プライム（内国株式）,情報・通信業
4386,ＳＩＧグループ,スタンダード（内国株式）,情報・通信業
4387,ＺＵＵ,グロース（内国株式）,情報・通信業
4388,エーアイ,スタンダード（内国株式）,情報・通信業
4389,プロパティデータバンク,グロース（内国株式）,情報・通信業
438A,インフキュリオン,グロース（内国株式）,情報・通信業
4390,ＩＰＳ,プライム（内国株式）,情報・通信業
4391,ロジザード,グロース（内国株式）,情報・通信業
4392,ＦＩＧ,プライム（内国株式）,情報・通信業
4393,バンク・オブ・イノベーション,グロース（内国株式）,情報・通信業
4394,エクスモーション,グロース（内国株式）,情報・通信業
4395,アクリート,グロース（内国株式）,情報・通信業
4396,システムサポートホールディングス,プライム（内国株式）,情報・通信業
4397,チームスピリット,グロース（内国株式）,情報・通信業
4398,ブロードバンドセキュリティ,スタンダード（内国株式）,情報・通信業
4401,ＡＤＥＫＡ,プライム（内国株式）,化学
4403,日油,プライム（内国株式）,化学
4404,ミヨシ油脂,スタンダード（内国株式）,食料品
4406,新日本理化,スタンダード（内国株式）,化学
4409,東邦化学工業,スタンダード（内国株式）,化学
4410,ハリマ化成グループ,プライム（内国株式）,化学
4412,サイエンスアーツ,グロース（内国株式）,情報・通信業
4413,ボードルア,プライム（内国株式）,情報・通信業
4414,フレクト,グロース（内国株式）,情報・通信業
4415,ブロードエンタープライズ,グロース（内国株式）,情報・通信業
4416,Ｔｒｕｅ　Ｄａｔａ,グロース（内国株式）,情報・通信業
4417,グローバルセキュリティエキスパート,グロース（内国株式）,情報・通信業
4418,ＪＤＳＣ,グロース（内国株式）,情報・通信業
4419,Ｆｉｎａｔｅｘｔホールディングス,グロース（内国株式）,情報・通信業
441A,ＮＥ,グロース（内国株式）,情報・通信業
4420,イーソル,スタンダード（内国株式）,情報・通信業
4421,ディ・アイ・システム,スタンダード（内国株式）,情報・通信業
4422,ＶＡＬＵＥＮＥＸ,グロース（内国株式）,情報・通信業
4424,Ａｍａｚｉａ,グロース（内国株式）,情報・通信業
4425,Ｋｕｄａｎ,グロース（内国株式）,情報・通信業
4427,ＥｄｕＬａｂ,グロース（内国株式）,情報・通信業
4428,シノプス,グロース（内国株式）,情報・通信業
4429,リックソフト,グロース（内国株式）,情報・通信業
442A,クラシコ,グロース（内国株式）,繊維製品
4430,東海ソフト,スタンダード（内国株式）,情報・通信業
4431,スマレジ,グロース（内国株式）,情報・通信業
4432,ウイングアーク１ｓｔ,プライム（内国株式）,情報・通信業
4433,ヒト・コミュニケーションズ・ホールディングス,プライム（内国株式）,サービス業
4434,サーバーワークス,スタンダード（内国株式）,情報・通信業
4436,ミンカブ・ジ・インフォノイド,グロース（内国株式）,情報・通信業
4437,ｇｏｏｄｄａｙｓホールディングス,グロース（内国株式）,情報・通信業
4438,Ｗｅｌｂｙ,グロース（内国株式）,情報・通信業
4439,東名,スタンダード（内国株式）,情報・通信業
4440,ヴィッツ,スタンダード（内国株式）,情報・通信業
4441,トビラシステムズ,スタンダード（内国株式）,情報・通信業
4442,バルテス・ホールディングス,グロース（内国株式）,情報・通信業
4443,Ｓａｎｓａｎ,プライム（内国株式）,情報・通信業
4444,インフォネット,グロース（内国株式）,情報・通信業
4445,リビン・テクノロジーズ,グロース（内国株式）,情報・通信業
4446,Ｌｉｎｋ－Ｕグループ,プライム（内国株式）,情報・通信業
4447,ピー・ビーシステムズ,グロース（内国株式）,情報・通信業
4448,ｋｕｂｅｌｌ,グロース（内国株式）,情報・通信業
4449,ギフティ,プライム（内国株式）,情報・通信業
4450,パワーソリューションズ,グロース（内国株式）,情報・通信業
4452,花王,プライム（内国株式）,化学
4461,第一工業製薬,プライム（内国株式）,化学
4462,石原ケミカル,プライム（内国株式）,化学
4463,日華化学,スタンダード（内国株式）,化学
4464,ソフト９９コーポレーション,スタンダード（内国株式）,化学
4465,ニイタカ,スタンダード（内国株式）,化学
446A,ノースサンド,グロース（内国株式）,サービス業
4471,三洋化成工業,プライム（内国株式）,化学
4475,ＨＥＮＮＧＥ,グロース（内国株式）,情報・通信業
4476,ＡＩ　ＣＲＯＳＳ,グロース（内国株式）,情報・通信業
4477,ＢＡＳＥ,グロース（内国株式）,情報・通信業
4478,フリー,グロース（内国株式）,情報・通信業
4479,マクアケ,グロース（内国株式）,情報・通信業
4480,メドレー,プライム（内国株式）,情報・通信業
4481,ベース,プライム（内国株式）,情報・通信業
4482,ウィルズ,グロース（内国株式）,情報・通信業
4483,ＪＭＤＣ,プライム（内国株式）,情報・通信業
4484,ランサーズ,グロース（内国株式）,情報・通信業
4486,ユナイトアンドグロウ,グロース（内国株式）,情報・通信業
4487,スペースマーケット,グロース（内国株式）,情報・通信業
4488,ＡＩ　ｉｎｓｉｄｅ,グロース（内国株式）,情報・通信業
4490,ビザスク,グロース（内国株式）,情報・通信業
4491,コンピューターマネージメント,スタンダード（内国株式）,情報・通信業
4492,ゼネテック,スタンダード（内国株式）,情報・通信業
4493,サイバーセキュリティクラウド,グロース（内国株式）,情報・通信業
4494,バリオセキュア,スタンダード（内国株式）,情報・通信業
4495,アイキューブドシステムズ,グロース（内国株式）,情報・通信業
4496,コマースＯｎｅホールディングス,グロース（内国株式）,情報・通信業
4498,サイバートラスト,グロース（内国株式）,情報・通信業
4499,Ｓｐｅｅｅ,スタンダード（内国株式）,情報・通信業
4502,武田薬品工業,プライム（内国株式）,医薬品
4503,アステラス製薬,プライム（内国株式）,医薬品
4506,住友ファーマ,プライム（内国株式）,医薬品
4507,塩野義製薬,プライム（内国株式）,医薬品
4512,わかもと製薬,スタンダード（内国株式）,医薬品
