code,name,market,sector,price,bps,eps,cash,securities,investmentSecurities,interestDebt,netAssets,rentalBook,rentalMarket,shares,treasuryShares,period,sourceUrl,status,error,fetchedAt
4828,ビジネスエンジニアリング,プライム（内国株式）,情報・通信業,975,269.44,77.12,12141.59,0,0,100,16071.36,0,0,59647268,0,2026/03,https://irbank.net/4828/results,取得成功,,2026-06-27T01:00:26.266Z
4829,日本エンタープライズ,スタンダード（内国株式）,情報・通信業,102,121.54,1.17,3824.33,0,0,0,4896.78,0,0,40289452,0,2026/02,https://irbank.net/4829/results,取得成功,,2026-06-27T01:00:26.127Z
4832,ＪＦＥシステムズ,スタンダード（内国株式）,情報・通信業,1899,1129.19,139.45,13449.97,0,0,0,36697.87,0,0,32499287,0,2026/03,https://irbank.net/4832/results,取得成功,,2026-06-27T01:00:26.350Z
4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,グロース（内国株式）,サービス業,33,33.15,-40.79,437.15,0,0,0,2413.15,0,0,72794872,0,2026/03,https://irbank.net/4833/results,取得成功,,2026-06-27T01:00:26.214Z
4838,スペースシャワーＳＫＩＹＡＫＩホールディングス,スタンダード（内国株式）,情報・通信業,628,542.45,74.9,7072.99,0,0,0,8938.77,0,0,16478514,0,2026/03,https://irbank.net/4838/results,取得成功,,2026-06-27T01:00:26.149Z
4839,ＷＯＷＯＷ,プライム（内国株式）,情報・通信業,974,2454.09,21.17,26446,0,0,0,69544,0,0,28337999,0,2026/03,https://irbank.net/4839/results,取得成功,,2026-06-27T01:00:26.204Z
483A,テラテクノロジー,スタンダード（内国株式）,情報・通信業,2117,1689.23,254.6,1910.24,0,0,0,2753.43,0,0,1629991,0,2026/03,https://irbank.net/483A/results,取得成功,,2026-06-27T01:00:26.227Z
4840,トライアイズ,スタンダード（内国株式）,サービス業,630,582.08,19.84,3257.76,0,0,464,4362.68,0,0,7494984,0,2026/03,https://irbank.net/4840/results,取得成功,,2026-06-27T01:00:26.250Z
4845,スカラ,スタンダード（内国株式）,情報・通信業,333,,,,0,0,,,0,0,,0,,https://irbank.net/4845/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.397Z
4847,インテリジェント　ウェイブ,プライム（内国株式）,情報・通信業,941,367.13,54.23,6422.97,0,0,0,9475.38,0,0,25809332,0,2026/03,https://irbank.net/4847/results,取得成功,,2026-06-27T01:00:26.304Z
4848,フルキャストホールディングス,プライム（内国株式）,サービス業,1520,885.71,156.01,21029,0,0,12220,32654,0,0,36867598,0,2026/03,https://irbank.net/4848/results,取得成功,,2026-06-27T01:00:26.379Z
4849,エン,プライム（内国株式）,サービス業,1099,830.14,144.71,12480,0,0,0,31824,0,0,38335702,0,2026/03,https://irbank.net/4849/results,取得成功,,2026-06-27T01:00:26.321Z
485A,パワーエックス,グロース（内国株式）,電気機器,1977,184.44,-17.12,7454,0,0,6750,6648,0,0,36044242,0,2026/03,https://irbank.net/485A/results,取得成功,,2026-06-27T01:00:26.353Z
4880,セルソース,スタンダード（内国株式）,医薬品,307,296.45,-6.85,4711.82,0,0,0,6016.82,0,0,20296239,0,2026/04,https://irbank.net/4880/results,取得成功,,2026-06-27T01:00:26.365Z
4881,ファンペップ,グロース（内国株式）,医薬品,59,38.2,-50.2,1768.47,0,0,0,1464.13,0,0,38328010,0,2026/03,https://irbank.net/4881/results,取得成功,,2026-06-27T01:00:28.056Z
4882,ペルセウスプロテオミクス,グロース（内国株式）,医薬品,164,66.91,-48.17,1515.34,0,0,0,1217.77,0,0,18200120,0,2026/03,https://irbank.net/4882/results,取得成功,,2026-06-27T01:00:26.388Z
4883,モダリス,グロース（内国株式）,医薬品,30,30.8,-27.86,2812.36,0,0,0,2793.3,0,0,90691558,0,2026/03,https://irbank.net/4883/results,取得成功,,2026-06-27T01:00:26.417Z
4884,クリングルファーマ,グロース（内国株式）,医薬品,318,124.29,-138.79,991.29,0,0,0,1309.25,0,0,10533832,0,2026/03,https://irbank.net/4884/results,取得成功,,2026-06-27T01:00:27.964Z
4885,室町ケミカル,スタンダード（内国株式）,医薬品,892,692.48,116.77,1028.06,0,0,1643.9,2451.78,0,0,3540579,0,2026/02,https://irbank.net/4885/results,取得成功,,2026-06-27T01:00:26.461Z
4886,あすか製薬ホールディングス,プライム（内国株式）,医薬品,2175,2477.8,169.04,10126,0,0,11434,76819,0,0,31002906,0,2026/03,https://irbank.net/4886/results,取得成功,,2026-06-27T01:00:26.467Z
4887,サワイグループホールディングス,プライム（内国株式）,医薬品,1626,,,,0,0,,,0,0,,0,,https://irbank.net/4887/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.415Z
4888,ステラファーマ,グロース（内国株式）,医薬品,300,71.33,-17.93,2778,0,0,747.14,2426.56,0,0,34018786,0,2026/03,https://irbank.net/4888/results,取得成功,,2026-06-27T01:00:26.503Z
4889,レナサイエンス,グロース（内国株式）,医薬品,1413,240.26,-39.78,3402.7,0,0,0,3322.67,0,0,13829476,0,2026/03,https://irbank.net/4889/results,取得成功,,2026-06-27T01:00:26.571Z
4890,坪田ラボ,グロース（内国株式）,医薬品,221,33.49,-29.58,969.84,0,0,69.21,863.85,0,0,25794267,0,2026/03,https://irbank.net/4890/results,取得成功,,2026-06-27T01:00:26.515Z
4891,ティムス,グロース（内国株式）,医薬品,101,55.82,-16.08,2781.03,0,0,0,2771.13,0,0,49644034,0,2026/03,https://irbank.net/4891/results,取得成功,,2026-06-27T01:00:27.881Z
4892,サイフューズ,グロース（内国株式）,医薬品,520,264.15,-106.21,2376.53,0,0,1312,2757.62,0,0,10439599,0,2026/03,https://irbank.net/4892/results,取得成功,,2026-06-27T01:00:27.910Z
4893,ノイルイミューン・バイオテック,グロース（内国株式）,医薬品,120,87.1,-18.33,3918.32,0,0,0,3931.93,0,0,45142710,0,2026/03,https://irbank.net/4893/results,取得成功,,2026-06-27T01:00:29.059Z
4894,クオリプス,グロース（内国株式）,医薬品,3855,568.02,-168.33,3900.06,0,0,0,4769.29,0,0,8396342,0,2026/03,https://irbank.net/4894/results,取得成功,,2026-06-27T01:00:28.610Z
4896,ケイファーマ,グロース（内国株式）,医薬品,704,87.4,-139.04,2791.83,0,0,1500,1265.43,0,0,14478604,0,2026/03,https://irbank.net/4896/results,取得成功,,2026-06-27T01:00:27.899Z
4901,富士フイルムホールディングス,プライム（内国株式）,化学,3436,,,,0,0,,,0,0,,0,,https://irbank.net/4901/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.422Z
4902,コニカミノルタ,プライム（内国株式）,電気機器,564.7,,,,0,0,,,0,0,,0,,https://irbank.net/4902/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.425Z
4911,資生堂,プライム（内国株式）,化学,2573.5,1518.58,105.12,91839,0,0,323159,621270,0,0,409112460,0,2026/03,https://irbank.net/4911/results,取得成功,,2026-06-27T01:00:28.062Z
4912,ライオン,プライム（内国株式）,化学,1724.5,1168.05,90.36,88092,0,0,28250,348419,0,0,298291169,0,2026/03,https://irbank.net/4912/results,取得成功,,2026-06-27T01:00:28.058Z
4914,高砂香料工業,プライム（内国株式）,化学,1125,1573.54,96.41,19572,0,0,59936,156051,0,0,99171931,0,2026/03,https://irbank.net/4914/results,取得成功,,2026-06-27T01:00:28.049Z
4918,アイビー化粧品,スタンダード（内国株式）,化学,289,419.92,22.28,1041.44,0,0,278.01,2638.47,0,0,6283268,0,2026/03,https://irbank.net/4918/results,取得成功,,2026-06-27T01:00:28.085Z
4919,ミルボン,プライム（内国株式）,化学,2709,1530.8,135.3,11513.6,0,0,0,49058.76,0,0,32047792,0,2026/03,https://irbank.net/4919/results,取得成功,,2026-06-27T01:00:28.160Z
4920,日本色材工業研究所,スタンダード（内国株式）,化学,1115,2086.77,91.95,1080.5,0,0,9573.22,4244.03,0,0,2033779,0,2026/02,https://irbank.net/4920/results,取得成功,,2026-06-27T01:00:28.161Z
4922,コーセーホールディングス,プライム（内国株式）,化学,5024,4913.08,212.67,90747,0,0,799,304784,0,0,62035220,0,2026/03,https://irbank.net/4922/results,取得成功,,2026-06-27T01:00:28.175Z
4923,コタ,プライム（内国株式）,化学,1142,442.76,37.68,3167.47,0,0,0,11207.87,0,0,25313646,0,2025/12,https://irbank.net/4923/results,取得成功,,2026-06-27T01:00:28.194Z
4925,ハーバー研究所,スタンダード（内国株式）,化学,1706,2521.82,124.29,5684.5,0,0,1187.63,9536.21,0,0,3781479,0,2026/03,https://irbank.net/4925/results,取得成功,,2026-06-27T01:00:28.197Z
4926,シーボン,スタンダード（内国株式）,化学,1204,1366.35,48.07,3016.16,0,0,0,5688.15,0,0,4163026,0,2026/03,https://irbank.net/4926/results,取得成功,,2026-06-27T01:00:28.205Z
4927,ポーラ・オルビスホールディングス,プライム（内国株式）,化学,1273,712.62,40.67,61948,0,0,37,163094,0,0,228865314,0,2026/03,https://irbank.net/4927/results,取得成功,,2026-06-27T01:00:28.244Z
4928,ノエビアホールディングス,プライム（内国株式）,化学,4365,1430.55,240.07,26723,0,0,0,54209,0,0,37893817,0,2026/03,https://irbank.net/4928/results,取得成功,,2026-06-27T01:00:28.264Z
4929,アジュバンホールディングス,スタンダード（内国株式）,化学,717,527.29,3,2134.08,0,0,0,4218.56,0,0,8000455,0,2026/03,https://irbank.net/4929/results,取得成功,,2026-06-27T01:00:28.287Z
4931,新日本製薬,プライム（内国株式）,化学,1956,1096.64,160.49,17118,0,0,76,22809,0,0,20798986,0,2026/03,https://irbank.net/4931/results,取得成功,,2026-06-27T01:00:28.365Z
4932,アルマード,スタンダード（内国株式）,化学,629,196.55,56.07,1623.39,0,0,2000,1818.72,0,0,9253218,0,2026/03,https://irbank.net/4932/results,取得成功,,2026-06-27T01:00:28.310Z
4933,Ｉ－ｎｅ,プライム（内国株式）,化学,1236,1030.74,119.61,8531,0,0,6642,20109,0,0,19509285,0,2026/03,https://irbank.net/4933/results,取得成功,,2026-06-27T01:00:28.322Z
4934,プレミアアンチエイジング,グロース（内国株式）,化学,608,815.33,34.4,4655,0,0,1107,6610,0,0,8107147,0,2026/04,https://irbank.net/4934/results,取得成功,,2026-06-27T01:00:28.343Z
4935,リベルタ,スタンダード（内国株式）,化学,207,42.81,4.23,799.79,0,0,4116.25,1592.86,0,0,37207662,0,2026/03,https://irbank.net/4935/results,取得成功,,2026-06-27T01:00:28.363Z
4936,アクシージア,スタンダード（内国株式）,化学,318,331.95,-4.59,3571.2,0,0,751.41,7575.09,0,0,22819973,0,2026/04,https://irbank.net/4936/results,取得成功,,2026-06-27T01:00:28.379Z
4937,Ｗａｑｏｏ,グロース（内国株式）,化学,1495,630.92,70.76,1302.3,0,0,731.02,2091.65,0,0,3315238,0,2026/03,https://irbank.net/4937/results,取得成功,,2026-06-27T01:00:28.974Z
4951,エステー,プライム（内国株式）,化学,1484,1611.41,86.25,10119,0,0,397,34303,0,0,21287568,0,2026/03,https://irbank.net/4951/results,取得成功,,2026-06-27T01:00:28.422Z
4956,コニシ,プライム（内国株式）,化学,1485,1417.09,131.21,19416,0,0,63,88860,0,0,62705968,0,2026/03,https://irbank.net/4956/results,取得成功,,2026-06-27T01:00:28.433Z
4958,長谷川香料,プライム（内国株式）,化学,3215,3252.32,180.33,31267,0,0,0,123324,0,0,37918778,0,2026/03,https://irbank.net/4958/results,取得成功,,2026-06-27T01:00:28.439Z
4960,ケミプロ化成,スタンダード（内国株式）,化学,569,310.29,18.3,1657.68,0,0,4882.5,4999.66,0,0,16112862,0,2026/03,https://irbank.net/4960/results,取得成功,,2026-06-27T01:00:28.510Z
4966,上村工業,スタンダード（内国株式）,化学,26930,7251.61,903.15,51816,0,0,350,116665,0,0,16088151,0,2026/03,https://irbank.net/4966/results,取得成功,,2026-06-27T01:00:28.507Z
4967,小林製薬,プライム（内国株式）,化学,5580,2799.36,134.52,64693,0,0,0,211008,0,0,75377229,0,2026/03,https://irbank.net/4967/results,取得成功,,2026-06-27T01:00:28.472Z
4968,荒川化学工業,プライム（内国株式）,化学,2090,3143.14,113.41,8413,0,0,40623,59240,0,0,18847395,0,2026/03,https://irbank.net/4968/results,取得成功,,2026-06-27T01:00:28.535Z
4970,東洋合成工業,スタンダード（内国株式）,化学,16430,3458.73,403.19,3683,0,0,25813,27452,0,0,7937017,0,2026/03,https://irbank.net/4970/results,取得成功,,2026-06-27T01:00:30.028Z
4971,メック,プライム（内国株式）,化学,10410,1731.98,303.93,8749.85,0,0,0,30472.06,0,0,17593771,0,2026/03,https://irbank.net/4971/results,取得成功,,2026-06-27T01:00:28.545Z
4972,綜研化学,スタンダード（内国株式）,化学,3205,2500.33,259.11,17360.54,0,0,4531.69,41493.33,0,0,16595141,0,2026/03,https://irbank.net/4972/results,取得成功,,2026-06-27T01:00:28.547Z
4973,日本高純度化学,プライム（内国株式）,化学,5640,3098.03,373.93,6952.7,0,0,0,18064.72,0,0,5831035,0,2026/03,https://irbank.net/4973/results,取得成功,,2026-06-27T01:00:28.576Z
4974,タカラバイオ,プライム（内国株式）,化学,1144,860.9,-53.15,18214,0,0,10000,103967,0,0,120765478,0,2026/03,https://irbank.net/4974/results,取得成功,,2026-06-27T01:00:28.615Z
4975,ＪＣＵ,プライム（内国株式）,化学,7910,2216.39,357.44,22009,0,0,330,54567,0,0,24619765,0,2026/03,https://irbank.net/4975/results,取得成功,,2026-06-27T01:00:28.625Z
4976,東洋ドライルーブ,スタンダード（内国株式）,化学,1280,2723.23,151.05,3032.57,0,0,787.5,10372.29,0,0,3808819,0,2026/03,https://irbank.net/4976/results,取得成功,,2026-06-27T01:00:28.659Z
4977,新田ゼラチン,スタンダード（内国株式）,化学,1305,1331.41,131.77,3687,0,0,5453,29630,0,0,22254602,0,2026/03,https://irbank.net/4977/results,取得成功,,2026-06-27T01:00:28.661Z
4978,リプロセル,グロース（内国株式）,化学,127,93.09,-4.82,2603.7,0,0,0,8846.72,0,0,95034053,0,2026/03,https://irbank.net/4978/results,取得成功,,2026-06-27T01:00:28.716Z
4979,ＯＡＴアグリオ,スタンダード（内国株式）,化学,2627,1963.35,238.93,4519,0,0,9174,19956,0,0,10164260,0,2026/03,https://irbank.net/4979/results,取得成功,,2026-06-27T01:00:28.715Z
4980,デクセリアルズ,プライム（内国株式）,化学,4407,652.87,164.17,16655,0,0,21735,109363,0,0,167511143,0,2026/03,https://irbank.net/4980/results,取得成功,,2026-06-27T01:00:28.719Z
4985,アース製薬,プライム（内国株式）,化学,4770,3498.39,283.79,22930,0,0,7719,81290,0,0,23236403,0,2026/03,https://irbank.net/4985/results,取得成功,,2026-06-27T01:00:28.725Z
4990,昭和化学工業,スタンダード（内国株式）,化学,495,881.42,58.67,2873.39,0,0,2282.54,9387.68,0,0,10650632,0,2026/03,https://irbank.net/4990/results,取得成功,,2026-06-27T01:00:28.973Z
4992,北興化学工業,スタンダード（内国株式）,化学,2208,2173.1,173,13224,0,0,1000,52900,0,0,24343104,0,2026/02,https://irbank.net/4992/results,取得成功,,2026-06-27T01:00:28.757Z
4994,大成ラミックグループ,スタンダード（内国株式）,化学,2381,4278.01,156.53,4672.62,0,0,0,25968.34,0,0,6070192,0,2026/03,https://irbank.net/4994/results,取得成功,,2026-06-27T01:00:28.785Z
