rankSeed,code,name,market,sector,points,firstDate,lastDate,lastClose,periodReturn,bestStrategy,trades,winRate,averageReturn,maxDrawdown,latestSignal,priceScore,judgement,error
3713,9976,"SEKICHU CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1055,7.5,上昇中押し目,3,66.7,3.5,-5.2,安値反転候補,43.1,良さそう,
191,2053,"CHUBU SHIRYO CO.,LTD.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,1825,18.4,安値反転,2,100,3.1,-3.6,待ち,43,良さそう,
1647,5036,"Japan Business Systems,Inc.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,1432,-0.5,高値更新,1,100,13.4,-3.1,待ち,43,中立,
2049,6195,"HOPE,INC.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,208,-0.5,高値更新,1,100,12.1,-0.9,待ち,43,中立,
769,3421,"INABA SEISAKUSHO Co.,Ltd.",Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,1737,-1.4,安値反転,2,100,3.2,-3.8,待ち,42.9,良さそう,
1635,5020,"ENEOS Holdings,Inc.",Prime Market (Domestic),Oil and Coal Products,254,2025-06-09,2026-06-23,1242.5,76.7,高値更新,3,66.7,8.1,-4.6,待ち,42.9,良さそう,
1888,5906,"MK SEIKO CO.,LTD.",Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,759,53.6,高値更新,3,66.7,8.1,-4.7,待ち,42.9,良さそう,
2628,7259,AISIN CORPORATION,Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,2216,25.6,高値更新,1,100,12.7,-2,待ち,42.9,中立,
3572,9622,"SPACE CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,1422,21.2,上昇中押し目,3,66.7,4.7,-7.4,安値反転候補,42.9,良さそう,
1188,4205,ZEON CORPORATION,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,2314.5,61.3,上昇中押し目,3,66.7,9.3,-6.7,待ち,42.8,良さそう,
1293,4390,"IPS,Inc.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,3495,45.9,安値反転,2,50,12,-3.9,待ち,42.8,中立,
1785,5532,REALGATE INC.,Growth Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,3100,49.3,上昇中押し目,1,100,12.4,-1.7,待ち,42.8,中立,
3242,8707,"IwaiCosmo Holdings,Inc.",Prime Market (Domestic),Securities and Commodities Futures,254,2025-06-09,2026-06-23,3960,84.3,上昇中押し目,2,100,4,-5.3,待ち,42.8,良さそう,
3450,9319,"Chuo Warehouse Co.,Ltd.",Prime Market (Domestic),Warehousing and Harbor Transportation Service,254,2025-06-09,2026-06-23,1744,28.3,高値更新,3,66.7,7.4,-3.6,待ち,42.8,良さそう,
42,147A,"SORACOM,INC.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,968,18.5,安値反転,2,50,9.8,-0.3,待ち,42.7,中立,
736,3361,"Toell Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,860,10.8,安値反転,2,50,6,-2.4,安値反転候補,42.7,中立,
2365,6763,"Teikoku Tsushin Kogyo Co.,Ltd.",Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,3000,35.4,上昇中押し目,7,71.4,5,-6.9,待ち,42.7,良さそう,
3619,9735,"SECOM CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,6434,21.1,安値反転,1,100,11.3,0,待ち,42.7,中立,
95,1808,HASEKO Corporation,Prime Market (Domestic),Construction,254,2025-06-09,2026-06-23,2720,27,高値更新,3,66.7,5.4,-8.8,安値反転候補,42.6,良さそう,
1133,4095,"NIHON PARKERIZING CO.,LTD.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,1644,31.2,上昇中押し目,3,66.7,5,-6.5,上昇中押し目,42.6,良さそう,
1197,4222,"KODAMA CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,700,13.3,高値更新,3,66.7,11.3,-10.2,待ち,42.6,良さそう,
1721,5279,"NIHON KOGYO CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,254,2025-06-09,2026-06-23,1187,-1.6,安値反転,3,66.7,7.2,-3.4,待ち,42.6,良さそう,
1789,5541,"PACIFIC METALS CO.,LTD.",Prime Market (Domestic),Iron and Steel,254,2025-06-09,2026-06-23,2215,25.7,高値更新,4,75,6.5,-7.3,待ち,42.6,良さそう,
2095,6273,SMC CORPORATION,Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,71330,35.9,上昇中押し目,4,75,4.6,-10.6,上昇中押し目,42.6,良さそう,
3019,8012,"NAGASE & CO.,LTD.",Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1204,79.1,高値更新,3,66.7,7.5,-3.9,待ち,42.6,良さそう,
3186,8387,"The Shikoku Bank, Ltd.",Prime Market (Domestic),Banks,254,2025-06-09,2026-06-23,2810,149.3,上昇中押し目,1,100,13.1,-3,待ち,42.6,中立,
3212,8562,"THE FUKUSHIMA BANK,LTD.",Standard Market(Domestic),Banks,254,2025-06-09,2026-06-23,343,56.6,高値更新,3,66.7,9.2,-6.7,待ち,42.6,良さそう,
3347,9063,"Okayamaken Freight Transportation CO.,LTD.",Standard Market(Domestic),Land Transportation,254,2025-06-09,2026-06-23,3930,12.3,高値更新,2,50,5.8,-2.1,安値反転候補,42.6,中立,
1553,4832,"JFE Systems, Inc.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1880,6.7,上昇中押し目,1,100,11.2,0,待ち,42.5,中立,
2315,6651,NITTO KOGYO CORPORATION,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,4615,52.8,上昇中押し目,5,60,3.3,-6.8,上昇中押し目,42.5,良さそう,
2610,7226,"KYOKUTO KAIHATSU KOGYO CO.,LTD.",Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,2101,-19.1,上昇中押し目,1,100,11.2,0,待ち,42.5,中立,
3543,9533,"TOHO GAS CO.,LTD.",Prime Market (Domestic),Electric Power and Gas,254,2025-06-09,2026-06-23,1213.5,19.3,高値更新,2,100,3,-3.7,待ち,42.5,良さそう,
677,3205,DAIDOH LIMITED,Standard Market(Domestic),Textiles and Apparels,254,2025-06-09,2026-06-23,705,-26.7,上昇中押し目,1,100,11.2,0,待ち,42.4,中立,
1389,4531,"Yuki Gosei Kogyo Co.,Ltd.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,380,43.4,高値更新,3,66.7,11.7,-11,待ち,42.4,良さそう,
2152,6366,Chiyoda Corporation,Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,704,111.4,高値更新,8,62.5,8.4,-10.3,待ち,42.4,良さそう,
3038,8043,Starzen Company Limited,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1181,8.2,高値更新,1,100,7.2,-1.7,安値反転候補,42.4,中立,
921,3723,NIHON FALCOM CORPORATION,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,2484,120.4,上昇中押し目,4,75,6.3,-7.1,待ち,42.3,良さそう,
3333,9037,"HAMAKYOREX CO.,LTD.",Prime Market (Domestic),Land Transportation,254,2025-06-09,2026-06-23,1809,37.1,高値更新,2,100,4.5,-6.4,待ち,42.3,良さそう,
1560,4847,INTELLIGENT WAVE INC.,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,925,-15.9,上昇中押し目,1,100,11.7,-1,待ち,42.2,中立,
2872,7760,IMV CORPORATION,Standard Market(Domestic),Precision Instruments,254,2025-06-09,2026-06-23,2432,32.5,高値更新,5,60,6.4,-5.4,待ち,42.2,良さそう,
535,296A,"Reiwa Accounting Holdings Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,771,7.1,上昇中押し目,3,66.7,5.9,-1.7,待ち,42.1,良さそう,
1220,4259,ExaWizards Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,876,77.7,高値更新,5,80,6.5,-11.5,待ち,42.1,良さそう,
2169,6392,YAMADA CORPORATION,Standard Market(Domestic),Machinery,254,2025-06-09,2026-06-23,7160,44.5,高値更新,3,66.7,4,-5.2,上昇中押し目,42.1,良さそう,
2936,7874,"LEC,INC.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,944,-23.3,安値反転,2,100,4.2,-6.1,待ち,42.1,良さそう,
3174,8361,"The Ogaki Kyoritsu Bank,Ltd.",Prime Market (Domestic),Banks,254,2025-06-09,2026-06-23,7230,194.4,上昇中押し目,3,66.7,3.3,-4.1,上昇中押し目,42.1,良さそう,
661,3186,"NEXTAGE Co.,Ltd.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,4010,138.5,高値更新,4,75,5.9,-6.7,待ち,42,良さそう,
1134,4097,"KOATSU GAS KOGYO CO.,LTD.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,1112,6,安値反転,2,100,3.4,-4.8,待ち,42,良さそう,
1926,5971,"KYOWAKOGYOSYO CO.,LTD.",Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,7800,42.3,安値反転,1,100,11.4,-0.7,待ち,42,中立,
3639,9780,HARIMA B.STEM CORPORATION,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,890,19.8,高値更新,1,100,12.3,-2.2,待ち,42,中立,
2631,7265,"EIKEN INDUSTRIES CO.,LTD",Standard Market(Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,3820,8.7,上昇中押し目,2,100,2.5,0,高値圏,41.9,中立,
79,1768,SONEC CORPORATION,Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,1024,13.8,高値更新,4,50,6,-8,安値反転候補,41.8,中立,
1039,3946,"TOMOKU CO.,LTD.",Prime Market (Domestic),Pulp and Paper,254,2025-06-09,2026-06-23,3775,35.6,上昇中押し目,4,75,3.6,-3,待ち,41.8,良さそう,
1405,4559,"ZERIA PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,2020,-1.9,安値反転,1,100,11.8,-1.6,待ち,41.7,中立,
2623,7246,"PRESS KOGYO CO.,LTD.",Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,777,44.7,高値更新,3,66.7,7.7,-5.1,待ち,41.7,良さそう,
3418,9250,GRCS Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,905,-33.2,安値反転,2,50,13.9,-8.1,待ち,41.7,中立,
103,1822,DAIHO CORPORATION,Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,743,-8.8,安値反転,2,50,7.8,-6.2,安値反転候補,41.6,中立,
301,2342,TRANSGENIC GROUP INC.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,208,36.8,上昇中押し目,4,75,7.3,-9.4,待ち,41.6,良さそう,
814,3513,"ICHIKAWA CO.,LTD.",Standard Market(Domestic),Textiles and Apparels,254,2025-06-09,2026-06-23,3060,79.4,高値更新,5,60,6.3,-5.8,待ち,41.6,良さそう,
1873,5868,Rococo Co.Ltd.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,977,5.6,安値反転,2,50,6,-3.2,安値反転候補,41.6,中立,
2359,6752,Panasonic Holdings Corporation,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,4230,175.2,上昇中押し目,1,100,10.8,0,待ち,41.6,中立,
3184,8383,"THE TOTTORI BANK,LTD.",Standard Market(Domestic),Banks,254,2025-06-09,2026-06-23,1594,25.9,高値更新,3,66.7,7.3,-4.4,待ち,41.6,良さそう,
1179,4193,"Fabrica Holdings Co.,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,2238,15,安値反転,1,100,10.8,0,待ち,41.5,中立,
246,2207,"MEITO CO.,LTD.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,3070,51.9,上昇中押し目,1,100,10.7,0,待ち,41.4,中立,
2643,7280,MITSUBA Corporation,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,1097,35.6,高値更新,3,66.7,9.2,-7.8,待ち,41.4,良さそう,
3040,8046,"MARUFUJI SHEET PILING CO.,LTD.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,824,35.5,高値更新,3,66.7,6.6,-3.5,待ち,41.4,良さそう,
3306,8945,SUNNEXTA GROUP Inc.,Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,1135,8.1,安値反転,2,50,4.5,-0.9,安値反転候補,41.4,中立,
45,149A,"Thinca Co.,Ltd.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1000,-10.4,高値更新,3,66.7,10,-9.2,待ち,41.3,良さそう,
2762,7523,"ART VIVANT CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1688,64.2,安値反転,1,100,12.8,-3.6,待ち,41.3,中立,
3025,8020,KANEMATSU CORPORATION,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,2028.5,53.2,高値更新,4,75,5.9,-7.4,待ち,41.3,良さそう,
3624,9744,MEITEC Group Holdings Inc.,Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,3049,-5.4,高値更新,1,100,6.5,-1.3,安値反転候補,41.3,中立,
3637,9769,"GAKKYUSHA CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,2537,13.5,安値反転,2,100,5.3,-5.3,高値圏,41.3,良さそう,
1614,4975,JCU CORPORATION,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,7650,135.4,上昇中押し目,4,75,7,-5.9,高値圏,41.2,良さそう,
2060,6218,ENSHU Limited,Standard Market(Domestic),Machinery,254,2025-06-09,2026-06-23,584,29.8,上昇中押し目,4,75,2.8,-2.3,待ち,41.2,中立,
2177,6407,CKD Corporation,Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,7610,230.3,上昇中押し目,5,60,7.2,-7.6,待ち,41.2,良さそう,
3272,8841,"TOC Co.,Ltd.",Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,982,43.4,安値反転,1,100,15.2,-7.6,待ち,41.2,中立,
3474,9355,RINKO CORPORATION,Standard Market(Domestic),Warehousing and Harbor Transportation Service,254,2025-06-09,2026-06-23,2102,20,上昇中押し目,4,75,3.4,-3.2,待ち,41.2,良さそう,
36,1444,"Nissou Co.,Ltd.",Growth Market(Domestic),Construction,254,2025-06-09,2026-06-23,2853,8.5,安値反転,2,100,3.3,-5.4,待ち,41.1,良さそう,
391,2602,"The Nisshin OilliO Group,Ltd.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,1808,16.1,安値反転,2,50,7.4,-6,安値反転候補,41.1,中立,
792,3461,"Palma Co.,Ltd.",Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,553,10.2,安値反転,2,100,1.6,-2.6,待ち,41.1,中立,
3238,8700,"Maruhachi Securities Co.,Ltd.",Standard Market(Domestic),Securities and Commodities Futures,254,2025-06-09,2026-06-23,1750,15.5,安値反転,2,50,6,-3.7,安値反転候補,41.1,中立,
3039,8045,"Yokohama Maruuo Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1884,88.8,高値更新,4,75,6.6,-5.3,高値圏,41,良さそう,
3162,8337,"The Chiba Kogyo Bank,Ltd.",Prime Market (Domestic),Banks,254,2025-06-09,2026-06-23,2375,101.4,高値更新,3,66.7,7.8,-5.7,待ち,41,良さそう,
3264,8801,"Mitsui Fudosan Co.,Ltd.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,1448,6.4,上昇中押し目,1,100,14,-5.9,待ち,41,中立,
218,2154,Open Up Group Inc.,Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,1875,7.8,安値反転,2,100,3.1,-5.2,待ち,40.9,良さそう,
487,2831,HAGOROMO FOODS CORPORATION,Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,3505,8.7,上昇中押し目,3,66.7,0.9,-2.7,安値反転候補,40.9,中立,
1944,5997,KYORITSU AIR TECH INC.,Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,806,36.4,上昇中押し目,4,75,2.8,-2.4,待ち,40.9,中立,
2124,6327,"KITAGAWA SEIKI CO.,LTD.",Standard Market(Domestic),Machinery,254,2025-06-09,2026-06-23,5750,779.2,上昇中押し目,1,100,12.3,-3.1,待ち,40.9,中立,
2433,6898,"TOMITA ELECTRIC CO.,LTD.",Standard Market(Domestic),Electric Appliances,254,2025-06-09,2026-06-23,3665,22.2,高値更新,3,66.7,5.7,-2.4,待ち,40.9,良さそう,
2749,7505,"FUSO DENTSU CO.,LTD.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,2092,100.2,上昇中押し目,4,75,6.6,-8.9,待ち,40.9,良さそう,
3003,7988,NIFCO INC.,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,4648,39.6,高値更新,2,100,3.6,-6.1,待ち,40.9,良さそう,
3392,9213,SEYFERT LTD.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,1040,32.1,高値更新,2,100,1.6,-2.7,待ち,40.9,中立,
309,2371,"Kakaku.com,Inc.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,3325,26.8,高値更新,2,50,12.5,-6.3,待ち,40.8,中立,
459,2782,"Seria Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,3675,38.4,高値更新,3,66.7,6.7,-4.2,待ち,40.8,良さそう,
1693,5214,"Nippon Electric Glass Co.,Ltd.",Prime Market (Domestic),Glass and Ceramics Products,254,2025-06-09,2026-06-23,6700,94.4,高値更新,3,66.7,8.2,-6.6,待ち,40.8,良さそう,
3219,8591,ORIX CORPORATION,Prime Market (Domestic),Other Financing Business,254,2025-06-09,2026-06-23,6334,104.8,高値更新,4,75,6.3,-8.4,待ち,40.8,良さそう,
1266,4361,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,1412,5.3,安値反転,2,50,12.5,-6.4,待ち,40.7,中立,
1591,4926,"C'BON COSMETICS Co.,Ltd.",Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,1214,8.3,高値更新,1,100,5.3,0,安値反転候補,40.7,中立,
3220,8593,Mitsubishi HC Capital Inc.,Prime Market (Domestic),Other Financing Business,254,2025-06-09,2026-06-23,1289,22.4,上昇中押し目,3,66.7,6.4,-3.7,待ち,40.7,良さそう,
2285,6590,SHIBAURA MECHATRONICS CORPORATION,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,4655,192,高値更新,3,66.7,8.1,-6.5,待ち,40.6,良さそう,
2286,6592,"MABUCHI MOTOR CO.,LTD.",Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,1591.5,49.3,高値更新,3,66.7,6.6,-4.1,待ち,40.6,良さそう,
2409,6850,Chino Corporation,Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,1639,41.4,上昇中押し目,6,66.7,0.7,-6.7,上昇中押し目,40.6,中立,
2550,7102,"NIPPON SHARYO,LTD.",Prime Market (Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,3190,53,上昇中押し目,1,100,10.3,0,待ち,40.6,中立,
2625,7254,UNIVANCE CORPORATION,Standard Market(Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,731,87.9,高値更新,3,66.7,2.6,-5.8,安値反転候補,40.6,中立,
1788,5537,"AlbaLink Co.,Ltd.",Growth Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,2656,150.8,高値更新,5,60,7.4,-8.5,待ち,40.5,良さそう,
1985,6080,"M&A Capital Partners Co.,Ltd.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,3430,16,安値反転,1,100,6.4,-0.2,上昇中押し目,40.5,中立,
3472,9351,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,254,2025-06-09,2026-06-23,1816,35.1,高値更新,3,66.7,3.8,-8,安値反転候補,40.5,良さそう,
3591,9678,"KANAMOTO CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,5220,60.1,上昇中押し目,3,66.7,6.3,-3.6,待ち,40.5,良さそう,
271,228A,"OPRO Co.,Ltd.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1640,20.2,上昇中押し目,1,100,10.3,-0.1,待ち,40.4,中立,
1297,4394,"eXmotion Co.,Ltd.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,389,-9,安値反転,2,100,0.6,-1.5,待ち,40.4,中立,
1662,5122,"OKAMOTO INDUSTRIES,INC.",Prime Market (Domestic),Rubber Products,254,2025-06-09,2026-06-23,5370,9.8,高値更新,2,100,3.6,-6.5,待ち,40.4,良さそう,
3355,9074,"Japan Oil Transportation Co.,Ltd.",Standard Market(Domestic),Land Transportation,254,2025-06-09,2026-06-23,5110,68.1,高値更新,2,50,9,-1,待ち,40.4,中立,
3368,9119,"IINO KAIUN KAISHA,LTD.",Prime Market (Domestic),Marine Transportation,254,2025-06-09,2026-06-23,1386,42.9,高値更新,4,75,6.9,-9.6,待ち,40.4,良さそう,
1492,4705,CLIP Corporation,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,791,0.5,高値更新,1,100,5.2,-0.1,安値反転候補,40.3,中立,
2317,6653,"SEIKO ELECTRIC CO.,LTD.",Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,2473,81.7,安値反転,1,100,6.1,0,上昇中押し目,40.3,中立,
2389,6810,"Maxell,Ltd.",Prime Market (Domestic),Electric Appliances,254,2025-06-09,2026-06-23,2146,20.2,上昇中押し目,1,100,10.5,-0.6,待ち,40.3,中立,
2654,7305,"ARAYA INDUSTRIAL CO.,LTD.",Standard Market(Domestic),Iron and Steel,254,2025-06-09,2026-06-23,2497,7.9,安値反転,2,50,6.3,-4.9,安値反転候補,40.3,中立,
3044,8053,"SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA,LTD.)",Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,6380,76,高値更新,4,75,7.3,-10.4,待ち,40.3,良さそう,
3253,8747,"YUTAKA TRUSTY SECURITIES CO.,LTD.",Standard Market(Domestic),Securities and Commodities Futures,254,2025-06-09,2026-06-23,2145,43.2,高値更新,5,60,5.9,-6.3,待ち,40.3,良さそう,
3615,9726,"KNT-CT Holdings Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,1810,80.8,高値更新,2,100,0.8,-1.9,待ち,40.3,中立,
3652,9824,"SENSHU ELECTRIC CO.,LTD.",Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,7260,72.4,高値更新,4,75,7,-6.7,高値圏,40.3,良さそう,
994,3880,Daio Paper Corporation,Prime Market (Domestic),Pulp and Paper,254,2025-06-09,2026-06-23,903,9.9,上昇中押し目,1,100,10.3,-0.3,待ち,40.2,中立,
3138,8253,"Credit Saison Co.,Ltd.",Prime Market (Domestic),Other Financing Business,254,2025-06-09,2026-06-23,4268,2.4,高値更新,1,100,8.1,-4.9,安値反転候補,40.2,中立,
3255,8766,"Tokio Marine Holdings,Inc.",Prime Market (Domestic),Insurance,254,2025-06-09,2026-06-23,7288,17.1,上昇中押し目,2,50,6.1,-2.9,上昇中押し目,40.2,中立,
4,1333,Umios Corporation,Prime Market (Domestic),"Fishery, Agriculture and Forestry",254,2025-06-09,2026-06-23,1283.5,26.8,高値更新,3,66.7,4.2,-8.9,安値反転候補,40.1,良さそう,
996,3892,"Okayama Paper Industries Co.,Ltd.",Standard Market(Domestic),Pulp and Paper,254,2025-06-09,2026-06-23,1634,14.3,上昇中押し目,5,60,5.7,-6.1,待ち,40.1,良さそう,
1238,4299,"HIMACS,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1143,-3.8,安値反転,2,50,4.8,-2.5,安値反転候補,40.1,中立,
1565,4881,FunPep Company Limited,Growth Market(Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,60,-46.4,安値反転,2,50,6.2,-4.8,安値反転候補,40.1,中立,
